,market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment_ebook
25,"""US""","""11671697""","""R2SC2XH96AXGRU""","""B008YX2GZC""","""370501713""","""January First: A Child's descent into madness and her father's struggle to save her""","""Digital_Ebook_Purchase""",1,1,3,0 	(N),1 	(Y),"""January First""","""I chose this rating because I thought this was a brilliant description of a very sad and serious issue and<br />especially the parents struggle to see their young child go through this. I thought it seemed harder for them<br />most of the time because the child was mainly in her own world and didnt realise what was going on really.<br />The parents watched their child go through so much before finally being diagnosed.""",2013-09-09,positive
26,"""US""","""45292583""","""R31QRZ3JAMPBB4""","""B0078T6YHY""","""267532424""","""A Lady in Defiance: A Christian Historical Western Romance Set in Colorado (Romance in the Rockies Book 1)""","""Digital_Ebook_Purchase""",0,16,26,0 	(N),1 	(Y),"""No thanks""","""This work should not be put in the category that it is put into. It is NOT CLEAN! And I wish there were better filters or standards. No thanks""",2013-09-09,negaitve
27,"""US""","""14268015""","""R3BPVCV5BYTL9F""","""B008KS7A3E""","""147405126""","""Emotional Sobriety I""","""Digital_Ebook_Purchase""",1,5,5,0 	(N),1 	(Y),"""Lots of experience""","""Puts peoples experiences in words that we can understand.<br />Excellent reading for those who are new or old in recovery.""",2013-09-09,positive
28,"""US""","""28320065""","""R351UU2UAQ2W3C""","""B008LOLWUY""","""766726727""","""Knights: The Hand of Tharnin (The Knights Series Book 2)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""A Bit Long""","""This work wasn't as good as the first. Loss of not just one good character but two was excessive in my opinion. The story drug on and on, some editing would have helped here.<br /><br />With that in mind I still recommend this book. The story line is strong, the characters relatable and the writing good.""",2013-09-09,positive
29,"""US""","""11903417""","""R3VCYOS9XDX6HU""","""B006RLZVF0""","""212350034""","""Undeniable Rogue (The Rogues Club Book 1)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""What a great fun read!!""","""Oh my goodness,I must marry that man:) oops...guess I'm married so I guess not! What a fun read, I laughed so hard and even had some tears! And since it's 4:15 a.m. and just finishing this book then you know it's a good one!!!""",2013-09-09,positive
30,"""US""","""43580582""","""R28DYLQHR87YD5""","""B00E86ENEQ""","""99972389""","""President Barack Obama: The Kindle Singles Interview (Kindle Single)""","""Digital_Ebook_Purchase""",1,0,2,0 	(N),1 	(Y),"""Important Read""","""This important for our nation to hear from the President. I recommend that middle school through adult read. It is always important to hear directly from the leader of this great nation.""",2013-09-09,positive
31,"""US""","""37288345""","""R27EG7P20WFW0J""","""B00F1HZ9U8""","""699131963""","""The Complete E-Book Bestseller Formula for Authors [2015 Edition]: A Time-Tested, Guaranteed Recipe for Kindle Best Seller Success: Increase Book Sales ... and Kindle KDP (Be a Kindle Bestseller)""","""Digital_Ebook_Purchase""",1,5,6,0 	(N),1 	(Y),"""Liked the Advice from an Author that has Been There""","""I have been staying away from the Kindle book selling advice books lately. I don't like the way that most of them are written by internet marketing \\""gurus\\"", not real authors. I'm glad I made an exception for this book. Maybe it was the cover art..lol.Pimp My Kindle Book was written by an author that has built his book publishing business from scratch. The tone is fun and supportive. It was an easy read and I found myself identifying with the author throughout the book.There is a lot of instantly actionable tasks that can make immediate improvement in book sales and book sales page traffic. Can't wait to start implementing my own action plan.""",2013-09-09,positive
32,"""US""","""49243890""","""R2Q8NGRSHDGVED""","""B000JMKO28""","""429547142""","""A Fistful of Charms (The Hollows, Book 4)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Another all-nighter""","""Just when I thought the author couldn't possibly come up with anymore plot twists or great characters, she does it again. I have lost more hours of sleep over this series than any other except Elizabeth Hunter's.""",2013-09-09,positive
33,"""US""","""13186491""","""R3QHRIVRSIJPQI""","""B001GUXJM4""","""288479263""","""Burnt Sienna""","""Digital_Ebook_Purchase""",0,0,0,0 	(N),1 	(Y),"""So so""","""This book is only so so. It wasn't a bad read, but I expected it differently. It was recommended to me as an action packed story of an ex military CIA man versus a ruthless weapons dealer. Instead, it was mostly a sappy love story with a thin layer of action as a flavorless topping.<br /><br />I may give Morrell another chance. It was written well enoughto make it tolerable, but I really hope the next book I read of his is exceptionally better.<br /><br />I recommend this book to those who want to read about flawlessly beautiful women with tepid intelligence, and hard headed ex military men who try too hard to be touchy feely on the inside. The romance was almost as bland as the mildly entertaining action.<br /><br />Read this if you have only two choices between this or Ender´s Game. That book was infinitely worse.""",2013-09-09,negaitve
34,"""US""","""17780472""","""R1OIZTGCOJEH4X""","""B008J6RN0C""","""918877619""","""Worse Than Being Alone""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Slow start""","""I wasn't too thrilled when i started, but I finished the books pretty quickly because it kept me intrigued. Sad about the way it ended though.""",2013-09-09,positive
35,"""US""","""48252875""","""R3A6UL5PDP3BL1""","""B00D7Z4GQY""","""400840444""","""The Husband's Secret""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Loved it""","""So many real life stories and tragedies. It was interesting to read what the characters were thinking and feeling about their life choices. Very perceptive author.""",2013-09-09,positive
36,"""US""","""22492284""","""RLGQIOAG29R6R""","""B00BISX7NK""","""493453899""","""Becoming a Great Godparent: Everything a Catholic Needs to Know""","""Digital_Ebook_Purchase""",0,0,0,0 	(N),0 	(N),"""Doesn't really say how to be 'great' - just the basics""","""i was hoping for a bit more than what this book had to offer. there weren't enough practical ideas in here or anything really original. I had read alot of this on the internet and a whole chapter was just already well known Catholic prayers. The gift ideas were ok but predictable. The book was not really worth the price tag. disappointing and a missed opportunity since there's not many books on being a godparent and this could have filled the gap.""",2013-09-09,negaitve
37,"""US""","""17624511""","""RLJ1PC5SRFXHT""","""B008J48RA4""","""573739483""","""The Storyteller""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Wow what a story""","""This is a very emotional story, in fact I had to put it down several times because I would find myself actually angry from reading it. I loved t.""",2013-09-09,positive
38,"""US""","""14554734""","""R1FDGOW2MZ66QZ""","""B007R731MS""","""141854451""","""Firefly Beach""","""Digital_Ebook_Purchase""",0,0,0,0 	(N),1 	(Y),"""Walking a Mile in Someone Else's Shoes""","""My father used to tell me that it was necessary &#34;to walk a mile in someone else's shoes in order to understand them.&#34; The story line of this book does a good job of delving into the circumstances that shape the lives and actions of the people depicted in the story. It is very interesting.The supernatural intuition of the main character is well thought out, especially as it relates to her own life as she remembers the problems of growing up. The book is not quite what I expected, but thought provoking nonetheless. There were turns in the story where I knew where it was going, but also some unexpected detours that were charming.""",2013-09-09,negaitve
39,"""US""","""43615414""","""R34VH1AP8P16XN""","""B00BCFYN50""","""1420226""","""The Highway: A Novel (Cody Hoyt Book 2)""","""Digital_Ebook_Purchase""",0,3,5,0 	(N),1 	(Y),"""Well written book, but not my kind of story.""","""The Cody Hoyt character was killed off in the opening scenes of the book. ( I haven't finished the book yet. This is not the typical CJB venue and so I have been slow in finishing the book.)<br />This is a little too gruesome for my tastes. I guess I am too old for this sort of story.""",2013-09-09,negaitve
40,"""US""","""17177220""","""R1XVVCTX88SOZ5""","""B009T9EN7E""","""631346266""","""His Primary Desire (New Adult Billionaire BBW Romance)""","""Digital_Ebook_Purchase""",0,3,3,0 	(N),1 	(Y),"""Good start""","""For being an introduction to the series it's pretty good. It's entertaining and to the point.<br /><br />There is a part two, but there is no detail as to when it will be released other than a 'coming soon'. The problem with 'coming soon' is that I will forget about the series or won't bother looking for the next part if there is no firm release date. Also coming soon seems non committal.<br /><br />Hopefully 'soon' actually means soon - not a few months from now, which is not 'soon'.""",2013-09-09,negaitve
41,"""US""","""39885508""","""RXWFKWR5LZ099""","""B00DS98DCM""","""658055639""","""The Billionaire’s Apprentice: The Rise of the Indian-American Elite and the Fall of the Galleon Hedge Fund""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Gupta and Galleon - not made for each other!""","""Highly readable, an insight into the working of the criminal justice system of a highly evolved country, the United States of America - will there be a sequel to the fortunes of the Indian diaspora from Anita Raghavan?""",2013-09-09,positive
42,"""US""","""23849270""","""R1QNAQKLI1V501""","""B0055NBR9K""","""921587888""","""To the Limit: An Air Cav Huey Pilot in Vietnam""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""A great read.""","""Very intense read, like you were there in the aircraft. To all who served in Vietnam, thank you! God bless.""",2013-09-09,positive
43,"""US""","""22456557""","""RX4IG9SHHU1SE""","""B001NLL89M""","""153259318""","""Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Dating""","""Will absolutely never be the same for me. All mothers should buy this book for their daughters. And girls should absolutely keep the cookie jar shut tight for as long as possible.""",2013-09-09,positive
44,"""US""","""53096368""","""R9P9ZYKO7BUHP""","""B005O0VEHO""","""786945942""","""Healing with Form, Energy, and Light: The Five Elements in Tibetan Shamanism, Tantra, and Dzogchen""","""Digital_Ebook_Purchase""",0,0,2,0 	(N),1 	(Y),"""Wonderful content; ""not indexed"" so you can't search it, and you can't go to a given page""","""I have paperback of this and went into the kindle ed. to search it. I get &#34;Title not yet indexed.&#34; &#34;GoTo&#34; only lets you go to a location, not page number. It would be nice for the kindle edition to have one or both of these.""",2013-09-09,negaitve
45,"""US""","""15714754""","""R2JIJS7UGK7JOX""","""B00AZGJ41A""","""524265151""","""Kidnapped by the Greek Billionaire (Entangled Indulgence)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Worthwhile read""","""Short read, lovely, romantic with lots of secrets and drama and a satisfying ending. Highly recommended for those who love romance.""",2013-09-09,positive
46,"""US""","""34092809""","""R3T3D7DLWTZSBF""","""B00CXRSLXG""","""652039949""","""Blood Politics (Blood Destiny Book 4)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""LOVED THIS BOOK""","""I bought they first book in this series on Thursday and and the second one on Friday the third on Saturday and this one on Sunday I t is now 1:46 am Monday morning and I tell you this I love this series and the main character. I will definitely be watching for the next book in the series I pray and hope it's soon . I will also pray Mack and Corigan work it out I cried for her at the end of this book.""",2013-09-09,positive
47,"""US""","""37746905""","""R1WMW1GUV4ACBW""","""B009NY4B2C""","""174530278""","""Night Vision (An Indigo Court Novel Book 4)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Another great book""","""This is a great series and I recommend it for everyone if you like fantasy. Great character development as always""",2013-09-09,positive
48,"""US""","""11225118""","""RIXFDIVHH92SG""","""B004KAA6V4""","""598433401""","""Seeds of the Whirlwind (The Livingstone Library Book 4)""","""Digital_Ebook_Purchase""",1,1,1,0 	(N),0 	(N),"""creative and intelligent""","""I love how the author combined learning with adventure and fun. The glossary makes this book series a great addition to any homeschool curriculum. I will definitely use these books for my youngsters academics as they get a little older!""",2013-09-09,positive
49,"""US""","""49270147""","""R2URGSVVKNIMBA""","""B0094705HI""","""321607189""","""Paul's Letter to the Romans: Bible Trivia Quiz & Study Guide (BibleEye Bible Trivia Quizzes & Study Guides Book 6)""","""Digital_Ebook_Purchase""",1,3,3,0 	(N),1 	(Y),"""Great study tool.""","""This is a great way to learn the Bible. You read a chapter and then answer the questions, great study tool.""",2013-09-09,positive
50,"""US""","""10447351""","""RD8C8HMJCTVIZ""","""B00819ESI2""","""841033789""","""Free iPad Apps - Top Rated""","""Digital_Ebook_Purchase""",0,2,4,0 	(N),0 	(N),"""Free ipad apps""","""We didn't purchase this item however we did review it.<br />From what we gathered from this your better off going to the App Store<br />And looking under the free apps they have to offer.""",2013-09-09,negaitve
51,"""US""","""25151856""","""R2GEEE53RWXM67""","""B00F225YK2""","""953280558""","""Very Bad Things ( Briarwood Academy Book 1)""","""Digital_Ebook_Purchase""",1,1,1,0 	(N),0 	(N),"""Very Bad Things (Briarcrest Academy #1) by Ilsa Madden-Mills""","""Very Bad Things (Briarcrest Academy #1) by Ilsa Madden-Mills<br />Publication Date: September 10, 2013<br />Reviewed by: Reading In Pajamas/ Cori<br />Rated: 5 Stars<br /><br />REVIEW:<br />I loved this book! It drew me in from the first chapter and I couldn't put it down until I turned the last page, other than to send teasers to my Facebook page. I loved the characters. Their story was an emotional roller coaster ride for me. Everyone sees Nora as the perfect, innocent, rich girl, but she has scars and things she hides from the world. When Leo meets Nora they have an instant connection. Their story makes the reader believe in soul mates and destiny. A beautiful love story with hot and steamy romance. Loved it and can not wait to find out who will star in the next Briarcrest Academy book.<br /><br />*Review copy provided by the author in exchange for an honest review.<br /><br />[...]<br />[...]<br />[...]<br />[...]<br />Twitter: @readingpajamas""",2013-09-09,positive
52,"""US""","""6786503""","""R323XTLCRHSVNV""","""B00814M37U""","""911257548""","""The Theory of Attraction (The Science of Temptation Book 1)""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""A sit-up-and-take-notice approach to the genre""","""*Previously posted on Goodreads*<br /><br />Refreshing approach to a romance, and smart, witty, and humourous to boot.<br /><br />I can totally identify with H's frustration with people in general, and at the same time, I totally live the h's whole being-with-the-nerd thing!<br /><br />Kudos to Ms. Dryden. Enjoyed this one immensely!""",2013-09-09,positive
53,"""US""","""25019957""","""R2GCYZ2FE0V4L0""","""B00AYLMLM0""","""559812034""","""The Stuck with a Series Boxed Set #1 (The Stuck with a Series Boxed Sets)""","""Digital_Ebook_Purchase""",0,1,2,0 	(N),1 	(Y),"""Pretty Much a Hot Mess""","""The prequel shows promise and led me into the first book which started off well. At least until the chapter when the body is discovered. Then the author seemed to loose focus. Sam's character suddenly reveled she has mob connections and we are introduced to a group of people called the Mom Squad. They somehow play a role in solving the mystery You are also introduced to Nick's crazy aunt which sets up the second book.<br /><br />In the second book the crazy aunt has a voodoo curse go wrong and everybody including the Sherriff is running around trying to undo the curse with more magic. Which by the way the author insists on misspelling. Some part of the story are humorous but it would have benefited from a good editor. Sam's character expresses interest in learning magic (my spelling not theirs) in this book.<br /><br />Now we hit the third book in which we again find Sam's Mom squad and now we find out that Sam is related to Santa Claus and the Grams character is dating father time. We also see the return of Magic in the form of the queen of the witches. So if Sam wanted to learn more about magic why didn't she just go to this witch she already knows?<br /><br />The authors seem to be addicted the unbelievable plot twist school of writing. They also like to change voices pretty much every chapter from Nick to Sam unless they don't. Kind of like the book I couldn't really find a pattern. They started out with a good premise and then seemed to say &#34;Oh well lets write this half stoned&#34;.<br /><br />Truthfully I would have given it two stars but, knowing what is involved in writing a book and given the fact it did hold my attention if only to find out what whacked out thing they would introduce next I gave it three.<br /><br />If you are looking for a good mystery this isn't it. If you are looking for a book that will keep you guessing if only as to what or who they will introduce next this would be a good choice. I just wished that after they introduce these new characters they would do a better job of developing them.oduce these new characters they would do a better job of developing them.""",2013-09-09,negaitve
54,"""US""","""45349573""","""R2WZYCLA0G68KY""","""B00AR5RYP2""","""639666114""","""Asshole: How I Got Rich & Happy By Not Giving a Damn About Anyone & How You Can, Too""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),0 	(N),"""Cover to cover""","""I read this book in an entire sitting! It truly does live up to its name and Martin Kihn did a great job in ensuring that.""",2013-09-09,positive
55,"""US""","""30306974""","""RQA3ZVXTNQLCY""","""B00CD3Y1NE""","""535331495""","""The 7 Best Beginning Tropical Fish Species For Starting A New Aquarium""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Good guide book""","""This book is just what it says it is. If you are putting together a new aquarium, he takes you through the process of selecting your first round of fish. Talks about which ones can handle the process of the tank becoming a balanced eco system. This isn't a simple process and some fish can't handle it. He also discusses different fish and which ones work best in different sized tanks. I recommend this for anyone starting out with a new aquarium.""",2013-09-09,positive
56,"""US""","""21804674""","""RB0KM59GHX4F4""","""B0046A9V7I""","""385388092""","""SECRETS FROM THE DUST""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""good book""","""Enjoyed the book and a little covered aspect of Austrailian history. Just felt the end was too abrupt and left the heroine hanging in limbo. Or was that meant to be?""",2013-09-09,positive
57,"""US""","""18962979""","""R40YZE48O0629""","""B0050DZDRW""","""32345408""","""The St. Paul Conspiracy: A compelling crime thriller (Mac McRyan Mystery Series Book)""","""Digital_Ebook_Purchase""",1,1,1,0 	(N),1 	(Y),"""Easy reading""","""this was the first one I read of this series, it's a great little mystery/action novel. I am just getting into the series and have read through them very quickly,""",2013-09-09,positive
58,"""US""","""14084213""","""R3NQAASE2HKVSQ""","""B00873GVSC""","""195606359""","""Movement System Impairment Syndromes of the Extremities, Cervical and Thoracic Spines - E-Book""","""Digital_Ebook_Purchase""",1,0,0,0 	(N),1 	(Y),"""Must have for clinicians""","""Should be part of every therapist's personal library. Very informative, I wish I would have purchased when it was first published.""",2013-09-09,positive
